280.0	4.73E-23
280.5	1.23E-21
281.0	5.69E-21
281.5	1.57E-19
282.0	1.19E-18
282.5	4.54E-18
283.0	1.85E-17
283.5	3.54E-17
284.0	7.27E-16
284.5	2.49E-15
285.0	8.01E-15
285.5	4.26E-14
286.0	1.37E-13
286.5	8.38E-13
287.0	2.74E-12
287.5	1.09E-11
288.0	6.23E-11
288.5	1.72E-10
289.0	5.63E-10
289.5	2.07E-09
290.0	6.02E-09
290.5	1.38E-08
291.0	3.51E-08
291.5	1.09E-07
292.0	2.68E-07
292.5	4.27E-07
293.0	8.65E-07
293.5	2.27E-06
294.0	4.17E-06
294.5	6.59E-06
295.0	1.23E-05
295.5	2.78E-05
296.0	4.79E-05
296.5	7.13E-05
297.0	9.68E-05
297.5	1.86E-04
298.0	2.90E-04
298.5	3.58E-04
299.0	4.92E-04
299.5	8.61E-04
300.0	1.02E-03
302.01	1.82656E-07
305.3193432	1.94922E-07
308.629745	2.08203E-07
311.9411933	2.0668E-07
315.2536763	2.30781E-07
318.567182	2.49961E-07
321.8816984	2.54297E-07
325.1972137	2.6793E-07
328.5137159	2.82266E-07
331.8311931	3.0082E-07
335.1496332	3.11289E-07
338.4690245	3.24883E-07
341.7893549	3.49805E-07
345.1106126	3.7168E-07
348.4327855	4.275E-07
351.7558618	0.035307723
355.0798294	0.06923718
358.4046766	0.179044058
361.7303913	0.404535951
365.0569616	0.653883956
368.3843755	0.769494618
371.7126212	0.719533037
375.0416867	0.588844419
378.37156	0.470403481
381.7022293	0.396470061
385.0336825	0.345614754
388.3659078	0.29886838
391.6988932	0.252062876
395.0326268	0.214041868
398.3670966	0.200304676
401.7022907	0.228403669
405.0381972	0.330518004
408.3748041	0.506384717
411.7120995	0.73552261
415.0500715	0.943440036
418.388708	1.060747517
421.7279973	1.084083693
425.0679273	1.075697427
428.4084862	1.086274266
431.7496619	1.175371003
435.0914426	1.327267665
438.4338162	1.440683108
441.776771	1.39998266
445.1202948	1.206780827
448.4643759	0.982981672
451.8090022	0.805909692
455.1541619	0.701826434
458.4998429	0.64074486
461.8460334	0.60864491
465.1927214	0.598188065
468.539895	0.593547002
471.8875422	0.578501346
475.2356512	0.558454662
478.5842099	0.560362853
481.9332064	0.592147001
485.2826289	0.664576064
488.6324653	0.770312478
491.9827037	0.888563258
495.3333323	1.006933571
498.6843389	1.108267857
502.0357118	1.185123606
505.387439	1.244292654
508.7395086	1.286446584
512.0919085	1.304530541
515.4446269	1.314140852
518.7976519	1.321669551
522.1509714	1.325583056
525.5045736	1.32488521
528.8584466	1.32624544
532.2125783	1.327853532
535.5669569	1.323898414
538.9215704	1.320169476
542.2764069	1.320794519
545.6314545	1.319972578
548.9867012	1.308773988
552.342135	1.29552033
555.6977441	1.279366911
559.0535165	1.25967875
562.4094402	1.23912781
565.7655034	1.222232339
569.1216941	1.20180368
572.4780003	1.177209315
575.8344102	1.15871686
579.1909117	1.140159591
582.547493	1.117750535
585.9041421	1.103304325
589.2608471	1.092222203
592.6175961	1.084879134
595.974377	1.080725024
599.331178	1.078836577
602.6879872	1.087498753
606.0447925	1.094410269
609.4015821	1.107066277
612.758344	1.125228682
616.1150663	1.146685245
619.4717371	1.167709078
622.8283444	1.185589594
626.1848763	1.206274711
629.5413208	1.216587666
632.897666	1.220123584
636.2539	1.213302758
639.6100108	1.210023751
642.9659866	1.195339892
646.3218152	1.176673837
649.677485	1.160622722
653.0329838	1.14565452
656.3882997	1.138563902
659.7434209	1.094177196
663.0983354	1.123432421
666.4530312	1.161592609
669.8074964	1.208728008
673.1617191	1.243783796
676.5156874	1.254293834
679.8693892	1.236552097
683.2228127	1.199609243
686.575946	1.161553568
689.928777	1.136213137
693.2812939	1.121397012
696.6334847	1.087162549
699.9853375	1.024079462
703.3368403	0.951805108
706.6879813	0.89195938
710.0387484	0.867350899
713.3891298	0.879019641
716.7391135	0.909123347
720.0886875	0.975833491
723.43784	1.052262885
726.7865589	1.131780629
730.1348325	1.193486305
733.4826486	1.214997838
736.8299955	1.205861306
740.1768611	1.186568662
743.5232335	1.202650025
746.8691008	1.285446056
750.214451	1.4800486
753.5592722	1.672180286
756.9035525	2.097114075
760.24728	2.55052272
763.5904426	2.92814377
766.9330285	3.034622718
770.2750258	2.847161916
773.6164224	2.457231348
776.9572064	2.065415056
780.297366	1.800079548
783.6368892	1.669590284
786.975764	1.667360879
790.3139785	1.756936562
793.6515208	1.901624005
796.988379	2.079232963
800.324541	2.201620194
803.659995	2.239490843
806.994729	2.121448098
810.3287311	1.860663976
813.6619894	1.524878838
816.9944919	1.193529006
820.3262267	0.911924913
823.6571818	0.718618976
826.9873453	0.604468499
830.3167053	0.553524143
833.6452499	0.531543195
836.972967	0.57382869
840.2998449	0.655470466
843.6258714	0.76767411
846.9510347	0.904311613
850.2753229	1.043694853
853.5987241	1.152410269
856.9212262	1.195685802
860.2428173	1.164459779
863.5634856	1.079026984
866.883219	0.992750794
870.2020057	0.944297229
873.5198337	0.947387843
876.8366911	0.989644651
880.1525659	1.043181926
883.4674462	1.079499052
886.78132	1.081455255
890.0941755	1.038374125
893.4060006	0.96573906
896.7167835	0.854874889
900.0265123	0.731928488
903.3351749	0.611386285
906.6427594	0.499278313
909.949254	0.400829988
913.2546466	0.319968867
916.5589254	0.255307525
919.8620783	0.204509016
923.1640936	0.16879662
926.4649591	0.144173047
929.7646631	0.132724212
933.0631934	0.144606835
936.3605384	0.159181646
939.6566859	0.179588761
942.951624	0.207693039
946.2453408	0.23782283
949.5378245	0.267772908
952.8290629	0.294294132
956.1190443	0.319297477
959.4077566	0.335653162
962.695188	0.450733961
965.9813264	0.448779993
969.26616	0.44187001
972.5496768	0.448682228
975.8318649	0.454096517
979.1127124	0.453463706
982.3922072	0.458395332
985.6703376	0.472067632
988.9470915	0.48297117
992.2224569	0.508131774
995.4964221	0.528294121
998.768975	0.56469457
1002.040104	0.615630786
1005.309796	0.643729932
1008.578041	0.719531236
1011.844825	0.772966908
1015.110138	0.825522286
1018.373966	0.876245763
1021.636299	0.938489602
1024.897124	0.933284973
1028.156429	0.929814282
1031.414203	0.883006967
1034.670433	0.876711699
1037.925108	0.887554866
1041.178215	0.913429967
1044.429743	0.897552289
1047.679679	0.902349108
1050.928013	1.001915368
1054.174731	0.994780042
1057.419822	1.000153685
1060.663273	1.041488734
1063.905074	0.952133446
1067.145212	0.93022825
1070.383675	0.865263531
1073.620452	0.777576195
1076.855529	0.692291588
1080.088896	0.675723357
1083.32054	0.610745596
1086.55045	0.557840411
1089.778613	0.407321513
1093.005018	0.350496691
1096.229653	0.244266859
1099.452505	7.38281E-08
1102.673563	8.46094E-08
1105.892815	7.80469E-08
1109.110248	8.27344E-08
1112.325852	8.08984E-08
1115.539614	7.46875E-08
1118.751522	8.39063E-08
1121.961564	9.17969E-08
1125.169728	9.35547E-08
1128.376002	1.14414E-07
1131.580375	1.20039E-07
1134.782834	1.34375E-07
1137.983368	1.60195E-07
1141.181964	2.04648E-07
1144.378611	2.43828E-07
1147.573296	3.12188E-07
1148	2.71E-01
1149	2.19E-01
1150	1.22E-01
1151	2.03E-01
1152	2.48E-01
1153	2.38E-01
1154	1.42E-01
1155	3.13E-01
1156	2.81E-01
1157	3.15E-01
1158	3.12E-01
1159	3.37E-01
1160	2.86E-01
1161	3.48E-01
1162	3.50E-01
1163	4.69E-01
1164	4.02E-01
1165	3.89E-01
1166	3.75E-01
1167	4.10E-01
1168	4.20E-01
1169	4.23E-01
1170	4.59E-01
1171	4.48E-01
1172	4.55E-01
1173	4.56E-01
1174	3.37E-01
1175	4.52E-01
1176	4.77E-01
1177	4.72E-01
1178	3.60E-01
1179	4.84E-01
1180	4.41E-01
1181	4.55E-01
1182	3.23E-01
1183	4.39E-01
1184	4.20E-01
1185	4.07E-01
1186	4.77E-01
1187	4.56E-01
1188	3.35E-01
1189	4.16E-01
1190	4.62E-01
1191	4.47E-01
1192	4.73E-01
1193	4.54E-01
1194	4.69E-01
1195	4.47E-01
1196	4.31E-01
1197	4.77E-01
1198	4.34E-01
1199	3.65E-01
1200	4.48E-01
1201	4.37E-01
1202	4.37E-01
1203	4.34E-01
1204	3.62E-01
1205	4.37E-01
1206	4.81E-01
1207	4.30E-01
1208	4.33E-01
1209	4.14E-01
1210	4.53E-01
1211	4.22E-01
1212	4.25E-01
1213	4.70E-01
1214	4.34E-01
1215	4.28E-01
1216	4.66E-01
1217	4.55E-01
1218	4.59E-01
1219	4.47E-01
1220	4.58E-01
1221	4.65E-01
1222	4.51E-01
1223	4.44E-01
1224	4.48E-01
1225	4.62E-01
1226	4.68E-01
1227	4.33E-01
1228	4.67E-01
1229	4.67E-01
1230	4.60E-01
1231	4.72E-01
1232	4.66E-01
1233	4.54E-01
1234	4.70E-01
1235	4.65E-01
1236	4.69E-01
1237	4.63E-01
1238	4.68E-01
1239	4.63E-01
1240	4.61E-01
1241	4.62E-01
1242	4.62E-01
1243	4.58E-01
1244	4.55E-01
1245	4.57E-01
1246	4.59E-01
1247	4.57E-01
1248	4.59E-01
1249	4.60E-01
1250	4.57E-01
1251	4.53E-01
1252	4.51E-01
1253	4.48E-01
1254	4.44E-01
1255	4.51E-01
1256	4.40E-01
1257	4.35E-01
1258	4.45E-01
1259	4.27E-01
1260	4.31E-01
1261	4.11E-01
1262	3.96E-01
1263	4.00E-01
1264	3.71E-01
