2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity
15.03785768	7.622900249043198	15.03785768	62.32172070927908	15.03785768	6.408450263588918	15.03785768	51.061795352522495	15.03785768	18.539244783578056	15.03785768	30.287891099174914	15.03785768	-11.992226611422751
15.08132344	61.45620251393197	15.08132344	27.91652507923999	15.08132344	32.602567645277475	15.08132344	38.58994175135831	15.08132344	66.79533761739879	15.08132344	13.61806913200283	15.08132344	34.213555301863295
15.1247892	18.29049347299045	15.1247892	-1.4916582850158306	15.1247892	2.7933375847571256	15.1247892	30.110387007619465	15.1247892	26.045833070647518	15.1247892	16.947991656132245	15.1247892	18.416918578019164
15.16825496	4.1257716659070525	15.16825496	29.09681571543905	15.16825496	25.980675142978896	15.16825496	47.62280997316793	15.16825496	30.290543644923332	15.16825496	14.27751916735545	15.16825496	12.617733497343494
15.21172072	21.962035632370373	15.21172072	9.68159827655171	15.21172072	16.164496983081506	15.21172072	26.126897957438814	15.21172072	38.52928789873988	15.21172072	45.606512099288494	15.21172072	21.815871606551724
15.25518648	7.799283912068859	15.25518648	37.26234681777413	15.25518648	46.344721389243375	15.25518648	31.62234680369238	15.25518648	18.761890497176523	15.25518648	17.93483087593816	15.25518648	24.0112057637306
15.29865224	27.637515044690986	15.29865224	18.83872510185455	15.29865224	41.5212682845451	15.29865224	-7.8911390417770235	15.29865224	53.98818225658181	15.29865224	3.262335964027926	15.29865224	14.203610182386825
15.342118	13.476727569925288	15.342118	38.41040334712005	15.342118	30.69405924788606	15.342118	0.5861535326994272	15.342118	20.208000183106947	15.342118	62.58888792507835	15.342118	6.392960474637135
15.38558376	-3.6830799725397867	15.38558376	26.97705833452045	15.38558376	14.863017529940578	15.38558376	23.05394635888024	15.38558376	38.42118750664088	15.38558376	24.91434746719736	15.38558376	26.57913369339795
15.42904952	44.158090956984324	15.42904952	27.53837350774546	15.42904952	54.028068068139135	15.42904952	68.51197003762445	15.42904952	71.62759370985589	15.42904952	33.23857549659854	15.42904952	-10.237991626272645
15.47251528	25.00023889818607	15.47251528	32.094039066997254	15.47251528	39.189137500769164	15.47251528	33.95996398033549	15.47251528	2.8270745502101136	15.47251528	49.56143316880119	15.47251528	2.9414645731775693
15.51598104	37.84336239075395	15.51598104	-0.35624794393089587	15.51598104	42.346154180129986	15.51598104	19.39767644429321	15.51598104	17.01949207909786	15.51598104	31.882781939518765	15.51598104	0.1173839112524604
15.5594468	-2.312540025623491	15.5594468	49.18721644412716	15.5594468	46.499048184763694	15.5594468	3.82486456199058	15.5594468	21.204714654946315	15.5594468	2.202483615212742	15.5594468	15.289649607908274
15.60291256	22.532530188742157	15.60291256	0.7241432009147388	15.60291256	25.64775133083475	15.60291256	36.24129436243766	15.60291256	33.382616951713885	15.60291256	36.52040040328487	15.60291256	-2.541853478862407
15.64637832	13.378571573539432	15.64637832	61.25425036514633	15.64637832	43.79219718249095	15.64637832	37.64674078874032	15.64637832	66.55307996180056	15.64637832	39.8363949619193	15.64637832	-4.377238816414405
15.68984408	13.225582668456866	15.68984408	21.777263109292733	15.68984408	35.93232106148224	15.68984408	53.040987707238855	15.68984408	39.71599099593152	15.68984408	13.150330449534096	15.68984408	-8.216618161815944
15.73330984	-16.926437986817064	15.73330984	29.292913795285756	15.73330984	34.06806005585548	15.73330984	9.423827912164597	15.73330984	25.87124367652143	15.73330984	16.462070573846205	15.73330984	29.939898472948613
15.7767756	11.922508147406091	15.7767756	40.800942026963355	15.7767756	6.199353027747009	15.7767756	8.7950631233698	15.7767756	23.01873792783738	15.7767756	22.771479640523495	15.7767756	0.0922028546846434
15.82024136	21.772419610814893	15.82024136	27.301094696111875	15.82024136	3.326140620396643	15.82024136	86.15450397881887	15.82024136	69.15837996144694	15.82024136	51.07842260142027	15.82024136	31.240188561845486
15.86370712	17.62329494309779	15.86370712	31.79312602228009	15.86370712	9.448365264230404	15.86370712	21.501970021782654	15.86370712	45.29008225642758	15.86370712	29.382765102376226	15.86370712	37.383751016364755
15.90717288	-4.524867316056742	15.90717288	7.276797588111265	15.90717288	45.56597118220833	15.90717288	27.837289681804577	15.90717288	40.41376353695671	15.90717288	30.684373530563818	15.90717288	-10.477212485391732
15.95063864	15.327931373039888	15.95063864	15.751878368155928	15.95063864	38.67890439434285	15.95063864	51.16030025007876	15.95063864	29.529348744604818	15.95063864	41.98311506138728	15.95063864	46.65719725724185
15.9941044	10.1816895500761	15.9941044	42.21814475384298	15.9941044	30.78711272133677	15.9941044	41.470847850404425	15.9941044	45.63676900620487	15.9941044	47.27885770489323	15.9941044	13.7868813783206
16.03757016	15.036405754740372	16.03757016	35.675380571233006	16.03757016	30.890545787515464	16.03757016	3.768787404086652	16.03757016	22.735961599626194	16.03757016	18.57147035170877	16.03757016	11.911742973228598
16.08103592	19.892078526721264	16.08103592	10.123377095628427	16.08103592	30.98915502292965	16.08103592	17.053982590529813	16.08103592	42.82686991332014	16.08103592	34.86082281847351	16.08103592	25.0316871258473
16.12450168	33.74870640570725	16.12450168	28.561933060130002	16.12450168	13.082893664730534	16.12450168	51.326305801952	16.12450168	3.9094434039449197	16.12450168	37.14678589276903	16.12450168	-6.853379065389248
16.16796744	43.60628793138682	16.16796744	22.99085465907109	16.16796744	50.17171675775916	16.16796744	56.58563809437419	16.16796744	47.98363754933382	16.16796744	14.42923137752453	16.16796744	-6.74354646231231
16.2114332	31.46482164344846	16.2114332	50.409955547377365	16.2114332	28.255581154400886	16.2114332	35.83186913273039	16.2114332	29.049413798960472	16.2114332	18.708032134889464	16.2114332	-11.638903862789533
16.25489896	16.324306081580687	16.25489896	31.81905683474605	16.25489896	17.3344455137414	16.25489896	39.064897132252554	16.25489896	62.10673951899082	16.25489896	43.98306212956825	16.25489896	12.46046202253629
16.29836472	14.184739785471947	16.29836472	31.217987075168537	16.29836472	19.408270299915046	16.29836472	22.28462879572271	16.29836472	50.1555879358217	16.29836472	26.254196471598362	16.29836472	6.554466592526211
16.34183048	21.046121294810803	16.34183048	28.606582251563566	16.34183048	15.477017779863843	16.34183048	11.490979244147638	16.34183048	20.19593807624335	16.34183048	-2.4786885414377764	16.34183048	37.643027376965534
16.38529624	38.90844914928573	16.38529624	11.984685757383602	16.38529624	42.540652020398	16.38529624	43.68387194656043	16.38529624	24.227774703294585	16.38529624	28.78428461723209	16.38529624	25.726064056936508
16.428762	26.771721888585205	16.428762	25.35214837240045	16.428762	28.59913888447062	16.428762	31.86323864341921	16.428762	39.25108824961501	16.428762	67.04299474462644	16.428762	1.8034984843251607
16.47222776	18.635938052397762	16.47222776	32.708828234067084	16.47222776	4.6524460268703365	16.47222776	33.02901926593131	16.47222776	45.2658747481197	16.47222776	18.297321948471136	16.47222776	-0.12474529966138448
16.51569352	25.50109618041182	16.51569352	39.0545908074825	16.51569352	54.70054288931732	16.51569352	29.18116185304916	16.51569352	12.272135760403785	16.51569352	27.54714768705847	16.51569352	10.941258953156563
16.55915928	44.36719481231597	16.55915928	44.389308847440304	16.55915928	45.743400694729814	16.55915928	55.31962246404237	16.55915928	19.269878300024743	16.55915928	34.79235480850869	16.55915928	36.001439714556824
16.60262504	11.234232487798636	16.60262504	14.7128623586147	16.60262504	55.780992441112346	16.60262504	31.444365086762446	16.60262504	21.259114755784708	16.60262504	59.03282758937897	16.60262504	-2.94427230431765
16.6460908	25.102207746548345	16.6460908	11.025138553650947	16.6460908	11.813292894730864	16.6460908	26.555361542880746	16.6460908	19.23986281105465	16.6460908	36.26845177267663	16.6460908	26.104055861891453
16.68955656	15.971119128253605	16.68955656	32.32603180333962	16.68955656	29.840278582531198	16.68955656	22.65259139079808	16.68955656	30.212145361119497	16.68955656	56.49911460521528	16.68955656	-1.8536405533596678
16.73302232	26.840965172602864	16.73302232	0.6154435869072472	16.73302232	30.861927784295574	16.73302232	67.7360418229664	16.73302232	26.17599042796212	16.73302232	18.724704874332048	16.73302232	49.18257596448521
16.77648808	10.711744419284685	16.77648808	67.89328243718472	16.77648808	37.878220523896914	16.77648808	52.80570756321049	16.77648808	22.131431071904103	16.77648808	41.94511294394536	16.77648808	31.212645223174974
16.81995384	9.583455407987515	16.81995384	40.15946388321453	16.81995384	69.88913856030575	16.81995384	49.861590757996055	16.81995384	71.07850530359576	16.81995384	68.16023078995934	16.81995384	18.23650933481977
16.8634196	27.456096678399888	16.8634196	10.41391038703722	16.8634196	33.8946653777968	16.8634196	41.903700866766485	16.8634196	21.017255991233128	16.8634196	15.369952034997851	16.8634196	22.254112726237423
16.90688536	14.329666770210224	16.90688536	43.65655128210773	16.90688536	31.894786175748038	16.90688536	31.932054549252825	16.90688536	42.947730766494374	16.90688536	15.574171982456875	16.90688536	17.26540214825937
16.95035112	6.204164223107114	16.95035112	43.88732270321333	16.95035112	31.889487858017844	16.95035112	32.94667554870921	16.95035112	46.86998193047623	16.95035112	51.77278764988117	16.95035112	-11.729673315669146
16.99381688	18.079587576778977	16.99381688	20.10616751767219	16.99381688	51.87875902152172	16.99381688	45.94759457561395	16.99381688	16.784066354508127	16.99381688	52.9656978016524	16.99381688	12.268837758107026
17.03728264	-0.04406462908562503	17.03728264	14.313035250943983	17.03728264	65.86258994464896	17.03728264	39.93484918520062	17.03728264	25.690045382829	17.03728264	25.152802980978805	17.03728264	13.26088914017592
17.0807484	6.833206145201757	17.0807484	22.507882010843502	17.0807484	1.8409725751263863	17.0807484	13.908483655454802	17.0807484	64.5879847302582	17.0807484	19.334005541184553	17.0807484	7.2464369540392966
17.12421416	30.711398439329628	17.12421416	51.69067040896033	17.12421416	34.81390051713987	17.12421416	61.86854886254969	17.12421416	27.477954381961922	17.12421416	66.50920967629693	17.12421416	48.225439681074846
17.16767992	33.59051079298652	17.16767992	5.861369478702443	17.16767992	6.781369018499561	17.16767992	52.81510215302205	17.16767992	67.36002848821374	17.16767992	36.67832145091327	17.16767992	23.197858164785345
17.21114568	9.470541745860885	17.21114568	28.019954591710018	17.21114568	5.7433749568446615	17.21114568	18.74820721524975	17.21114568	46.234285260319325	17.21114568	56.84124882935842	17.21114568	-17.836344385956266
17.25461144	24.351489837641225	17.25461144	33.166407371824505	17.25461144	28.699916825891876	17.25461144	38.6679339480188	17.25461144	30.100806864445644	17.25461144	30.99790170411009	17.25461144	43.122797605712464
17.2980772	-7.766646391983954	17.2980772	48.30071560568166	17.2980772	45.650994720927144	17.2980772	31.57435832885767	17.2980772	14.959679314984555	17.2980772	62.14819192351163	17.2980772	4.07525208620055
17.34154296	-2.8838684033261757	17.34154296	45.42287315307175	17.34154296	18.59661032416642	17.34154296	50.4675622789955	17.34154296	39.81099236430748	17.34154296	11.292033318738987	17.34154296	17.0209893724531
17.38500872	7.999822343303094	17.38500872	35.532879853341626	17.38500872	28.53676688951981	17.38500872	7.347633528669576	17.38500872	38.65483939682747	17.38500872	-8.570658269965833	17.38500872	7.9599821517767
17.42847448	5.8844243875923326	17.42847448	4.630741431098329	17.42847448	30.471469227050136	17.42847448	40.21466547905675	17.42847448	46.491317315261426	17.42847448	-0.43996496779388394	17.42847448	14.892205481315528
17.47194024	35.769936269230016	17.47194024	29.71646939970077	17.47194024	1.400723687256857	17.47194024	40.068757064670535	17.47194024	5.320526432480278	17.47194024	32.684033159380334	17.47194024	40.81763678629059
17.515406	29.656356527904677	17.515406	65.7900809613754	17.515406	24.324538144632413	17.515406	26.910012613546314	17.515406	11.142570358935359	17.515406	26.801258129004538	17.515406	20.73625585774417
17.55887176	36.543683703304794	17.55887176	11.851598909776556	17.55887176	59.242921981422285	17.55887176	67.73854170672803	17.55887176	36.95755589008479	17.55887176	53.91163406510262	17.55887176	49.648044849367494
17.60233752	33.43191633511884	17.60233752	25.901051525212722	17.60233752	12.155886070482836	17.60233752	32.554459037754896	17.60233752	9.765592894401948	17.60233752	59.01508722076599	17.60233752	6.552988273542638
17.64580328	34.321052963035385	17.64580328	15.938472473248737	17.64580328	-2.936557241729872	17.64580328	52.357884267840745	17.64580328	36.566794199870515	17.64580328	45.11154599991008	17.64580328	28.451072996773206
17.68926904	12.211092126742841	17.68926904	35.96390070086335	17.68926904	39.96560584742127	17.68926904	39.148941885709974	17.68926904	40.36127548071238	17.68926904	38.20094097825043	17.68926904	34.34228823416916
17.7327348	4.102032365929745	17.7327348	50.97738032736805	17.7327348	5.862390578797374	17.7327348	40.92776106184556	17.7327348	35.14915514295137	17.7327348	54.28320492352307	17.7327348	20.22662554326226
17.77620056	7.993872220284544	17.77620056	52.9789605403318	17.77620056	19.753813613788395	17.77620056	45.69447550413406	17.77620056	13.930554211024742	17.77620056	32.35827281494315	17.77620056	17.104078817181204
17.81966632	-11.113389770504199	17.81966632	61.96869548545209	17.81966632	49.63989301584678	17.81966632	63.449223315373274	17.81966632	31.70559621369614	17.81966632	69.4260818619023	17.81966632	-9.025355723104525
17.86313208	12.780244933251993	17.86313208	60.94664415782307	17.86313208	55.52064823207928	17.86313208	49.192146844493436	17.86313208	5.47440706938653	17.86313208	56.4865715218821	17.86313208	-10.161679537064714
17.90659784	25.674774871241596	17.90659784	73.912870291341	17.90659784	24.39610007443133	17.90659784	55.92339254453054	17.90659784	26.237114971505093	17.90659784	44.539683517624354	17.90659784	32.695108226267536
17.9500636	9.570198583153115	17.9500636	43.86744224857529	17.9500636	20.266270700842313	17.9500636	40.64311082477889	17.9500636	9.993850276806938	17.9500636	20.58536185349888	17.9500636	12.545010718633336
17.99352936	4.466514608675084	17.99352936	58.810432905284586	17.99352936	15.131183596066137	17.99352936	5.351455906203228	17.99352936	34.74474538769721	17.99352936	45.62355283113041	17.99352936	8.388033381925112
18.03699512	8.363721487495923	18.03699512	42.74191954308179	18.03699512	15.990863552258986	18.03699512	30.04858567568681	18.03699512	32.489934641869354	18.03699512	38.654205064237004	18.03699512	19.22418393718536
18.08046088	38.261817759304165	18.08046088	46.66198373092328	18.08046088	11.845336649537956	18.08046088	70.73466154027938	18.08046088	26.229554197752464	18.08046088	35.67726949269493	18.08046088	23.05347237279048
18.12392664	-6.839198036211656	18.12392664	38.57071121451435	18.12392664	35.69463023619045	18.12392664	23.40984828097953	18.12392664	54.96374192065707	18.12392664	50.69269939584413	18.12392664	29.87591093189249
18.1673924	-5.939327359363091	18.1673924	2.468191799893873	18.1673924	63.53877290879626	18.1673924	50.07431390977672	18.1673924	56.69263727101645	18.1673924	57.70045040499738	18.1673924	20.69151409939505
18.21085816	24.961428329538364	18.21085816	55.35451923981299	18.21085816	15.377794492349665	18.21085816	48.72822952250226	18.21085816	44.416381194490555	18.21085816	44.70048051519919	18.21085816	-1.4997014119290668
18.25432392	-10.136932429818756	18.25432392	35.22979111918238	18.25432392	15.211726019974037	18.25432392	61.371769156336995	18.25432392	21.135116005085024	18.25432392	51.69275009619972	18.25432392	10.30228332447578
18.29778968	-16.234411097746033	18.29778968	32.09410873772566	18.29778968	-18.959400287363508	18.29778968	53.005109644757795	18.29778968	20.848985279678914	18.29778968	27.677221902663888	18.29778968	37.097489433508514
18.34125544	15.668990865445068	18.34125544	15.94757699682367	18.34125544	11.864448958833407	18.34125544	57.62843047527804	18.34125544	54.55813374626598	18.34125544	40.65386108359783	18.34125544	50.88594022321914
18.3847212	4.573271999443051	18.3847212	39.79030428170216	18.3847212	46.683308294043115	18.3847212	44.24191364555827	18.3847212	20.262707173127296	18.3847212	48.622635191010914	18.3847212	20.667661168234105
18.42818696	30.478430843936422	18.42818696	61.622402348043295	18.42818696	50.497213380003984	18.42818696	39.845743523940655	18.42818696	15.962852262660476	18.42818696	46.58351418781015	18.42818696	49.4426798932399
18.47165272	-3.615534061386313	18.47165272	69.44398620603596	18.47165272	24.30620098428352	18.47165272	50.44010670579246	18.47165272	55.658716541949275	18.47165272	37.536470454931106	18.47165272	15.211026155491624
18.51511848	-15.708624176836736	18.51511848	43.25517400326197	18.51511848	19.11030895926541	18.51511848	24.025191876368808	18.51511848	3.3504482563599822	18.51511848	52.48147879767433	18.51511848	16.972731826812293
18.55858424	-7.800840962726227	18.55858424	38.056086911540376	18.55858424	24.90957622139848	18.55858424	58.60118966832033	18.55858424	34.03819626546613	18.55858424	25.418516451325587	18.55858424	18.727830875199203
18.60205	12.107814120633606	18.60205	34.84684901144345	18.60205	76.70404273035837	18.60205	42.168292526651385	18.60205	42.72210993594638	18.60205	43.34756308595573	18.60205	19.47635934571727
18.64551576	5.017339612931266	18.64551576	38.6275871775112	18.64551576	23.49374946806364	18.64551576	75.72669457088432	18.64551576	36.40233904030322	18.64551576	76.2686008105052	18.64551576	15.218355340941258
18.68898152	3.927734053855289	18.68898152	56.3984309639315	18.68898152	15.278738417691955	18.68898152	30.276591458155053	18.68898152	5.079033652554813	18.68898152	86.18161417609443	18.68898152	62.95385900080137
18.73244728	11.838995983094208	18.73244728	52.15951249254857	18.73244728	34.05905254269618	18.73244728	66.81818025026678	18.73244728	4.752344048350665	18.73244728	44.086590178558964	18.73244728	11.68291248203596
18.77591304	22.75112394033644	18.77591304	44.910966336913305	18.77591304	38.83473576582054	18.77591304	49.35165927981234	18.77591304	29.422420604854437	18.77591304	50.98351826026922	18.77591304	13.405559937018467
18.8193788	27.664116465270467	18.8193788	61.65292941285287	18.8193788	16.60583294805855	18.8193788	32.87722801839209	18.8193788	63.08941370179093	18.8193788	51.87239031115499	18.8193788	21.121847492191506
18.86284456	21.577972097584876	18.86284456	66.38554086275388	18.86284456	11.372389867523623	18.86284456	17.39508694622873	18.86284456	28.753473624588537	18.86284456	67.75320066902034	18.86284456	37.831823225962495
18.90631032	14.492689376968116	18.90631032	-8.891058050608365	18.90631032	23.13445319852343	18.90631032	37.90543742294631	18.90631032	4.4147504672888545	18.90631032	56.6259461191012	18.90631032	32.53553714601722
18.94977608	8.408266843108663	18.94977608	64.82327594067891	18.94977608	14.892070490605136	18.94977608	38.4084815606775	18.94977608	65.0733940398801	18.94977608	36.490625892862255	18.94977608	30.233041166473328
18.99324184	3.3247030356950518	18.99324184	29.528688003262403	18.99324184	45.645290147455114	18.99324184	-13.09557790166491	18.99324184	41.72955377283654	18.99324184	71.34724166607887	18.99324184	46.92438908433533
19.0367076	14.241996494415787	19.0367076	50.22532509169531	19.0367076	40.39416140608972	19.0367076	39.393462276116225	19.0367076	34.38337862934134	19.0367076	30.195797556189547	19.0367076	37.60963655557126
19.08017336	41.16014575895926	19.08017336	32.91333584273224	19.08017336	49.13873431572591	19.08017336	94.87580571559465	19.08017336	43.035017011222976	19.08017336	68.03630011889757	19.08017336	0.28884107075273846
19.12363912	25.07914936901409	19.12363912	25.592870467062937	19.12363912	53.87905971723393	19.12363912	66.35165629632047	19.12363912	35.68461667327358	19.12363912	62.86875834405194	19.12363912	35.96206193036042
19.16710488	35.999005864268696	19.16710488	44.26408064267588	19.16710488	77.61518922197882	19.16710488	43.82121803893915	19.16710488	0.33232463547176394	19.16710488	47.69318365082111	19.16710488	21.629360219580036
19.21057064	27.91971378441167	19.21057064	47.92711941311126	19.21057064	56.34717519156419	19.21057064	-1.715305014250589	19.21057064	-6.02171290246622	19.21057064	67.50958988213509	19.21057064	21.29079878283656
19.2540364	18.8412716691314	19.2540364	48.58214108105739	19.2540364	50.07507071658637	19.2540364	55.742291089643004	19.2540364	45.6226493574228	19.2540364	51.317993298415814	19.2540364	30.946442197775383
19.29750216	-10.236321941883602	19.29750216	67.2293011073022	19.29750216	35.79892959649459	19.29750216	54.194210095361086	19.29750216	34.2655557261329	19.29750216	40.11841257061499	19.29750216	27.596356748777822
19.34096792	13.68693149105522	19.34096792	9.868756008054959	19.34096792	11.51880631883995	19.34096792	35.640655432857784	19.34096792	33.90714945178627	19.34096792	93.91086877251885	19.34096792	28.24061040085499
19.38443368	54.611030507636315	19.38443368	59.50066325739016	19.38443368	42.234756039310184	19.38443368	47.08183010623998	19.38443368	22.54757263790964	19.38443368	39.69538537238671	19.38443368	28.87927277197005
19.42789944	36.53597364754819	19.42789944	61.12518118713041	19.42789944	51.94683456054207	19.42789944	44.51793658550105	19.42789944	57.18696617009266	19.42789944	54.471988223877844	19.42789944	22.51241510608807
19.4713652	37.461759450479406	19.4713652	56.74246888766055	19.4713652	-1.344901687057984	19.4713652	43.94917670221275	19.4713652	78.8254696386881	19.4713652	56.2407055562949	19.4713652	82.14011024538186
19.51483096	37.388386456118326	19.51483096	75.35268611665805	19.51483096	47.35960433376039	19.51483096	37.375751547545406	19.51483096	23.46322126803136	19.51483096	73.00156796415243	19.51483096	37.76243260214679
19.55829672	30.31585320415354	19.55829672	85.95599319944148	19.55829672	63.06041024776658	19.55829672	46.79786137075371	19.55829672	28.10035784379727	19.55829672	36.75460839606424	19.55829672	13.379458130686459
19.60176248	28.244158234273527	19.60176248	71.55255093816658	19.60176248	67.75757424690545	19.60176248	58.21570547905958	19.60176248	34.73701464734188	19.60176248	48.499862142939975	19.60176248	36.991264298587254
19.64522824	58.17330008616676	19.64522824	51.14252052102228	19.64522824	56.451155070972334	19.64522824	53.62948214079461	19.64522824	53.373325383059296	19.64522824	56.237366825570945	19.64522824	62.5979300576727
19.688694	57.10327729952178	19.688694	69.72606343096112	19.688694	69.14121198770607	19.688694	49.039388494596096	19.688694	58.009422119475516	19.688694	63.96716238149182	19.688694	23.199535815132464
19.73215976	76.03408841402705	19.73215976	45.30334135768925	19.73215976	53.827804773289415	19.73215976	36.44562045627481	19.73215976	65.6454352235902	19.73215976	81.68929105123814	19.73215976	51.79616340389467
19.77562552	88.965731969371	19.77562552	64.87451610919078	19.77562552	62.510993693839	19.77562552	57.84837262428573	19.77562552	103.28149329475275	19.77562552	76.40379736394428	19.77562552	31.38789605305638
19.81909128	63.898206505242285	19.81909128	100.43974952604611	19.81909128	85.19083948514907	19.81909128	81.24783819823733	19.81909128	75.91772311623356	19.81909128	77.11072812228898	19.81909128	93.97481835784848
19.86255704	143.83151056132925	19.86255704	51.99920340180387	19.86255704	94.86740333429788	19.86255704	37.644208892744246	19.86255704	69.55424958770311	19.86255704	86.8101323868332	19.86255704	118.55701624957138
19.9060228	149.7656426773205	19.9060228	157.55303939636786	19.9060228	131.5407468610212	19.9060228	101.03767485081426	19.9060228	134.19119567400924	19.9060228	152.50206145970517	19.9060228	106.13457696503602
19.94948856	192.70060139290445	19.94948856	245.1014189559034	19.94948856	138.21093209856207	19.94948856	142.42842456654853	19.94948856	131.8286823548857	19.94948856	208.1865688676926	19.94948856	162.7075890163832
19.99295432	348.6363852477697	19.99295432	312.6445032360031	19.99295432	252.8780214755099	19.99295432	231.81664480784184	19.99295432	201.4668285672102	19.99295432	340.8637103447004	19.99295432	252.27614215976783
20.03642008	631.5729927816046	20.03642008	385.1824530248529	20.03642008	384.54207779717416	20.03642008	367.20252053954846	20.03642008	394.1057511612322	20.03642008	434.53354381362124	20.03642008	401.8403273647999
20.07988584	926.5104225340978	20.07988584	588.7154286636039	20.07988584	552.2031642280638	20.07988584	533.5862348489763	20.07988584	678.7455648516785	20.07988584	745.1961293675963	20.07988584	599.4002367830834
20.1233516	1199.4486730449376	20.1233516	724.24358997792	20.1233516	962.8613442731441	20.1233516	771.9679688765036	20.1233516	1035.386382172584	20.1233516	1179.8515292506963	20.1233516	992.9559637170167
20.16681736	1158.3877428538126	20.16681736	668.7670962039381	20.16681736	894.516681760608	20.16681736	965.3479017471263	20.16681736	955.0283134330544	20.16681736	1180.499807838014	20.16681736	1264.5076025884773
20.21028312	616.3276305004115	20.21028312	437.2861059174872	20.21028312	575.1692408241217	20.21028312	814.7262105043346	20.21028312	557.6714666790809	20.21028312	822.1410316151787	20.21028312	961.0552489069231
20.25374888	307.26833452442247	20.25374888	252.80077696656798	20.25374888	280.81908588553796	20.25374888	454.1030700481797	20.25374888	240.31594765256307	20.25374888	491.7752691573078	20.25374888	516.5989992375834
20.29721464	149.20985346553417	20.29721464	201.31126640755673	20.29721464	171.46628163749136	20.29721464	291.4786530705469	20.29721464	126.96185975312403	20.29721464	269.40259110741044	20.29721464	208.13895116982158
20.3406804	102.15218586343505	20.3406804	127.81773043349375	20.3406804	90.11089302657655	20.3406804	136.85312999927646	20.3406804	112.60930400784275	20.3406804	195.0230701542096	20.3406804	135.67520328497622
20.38414616	64.09533025781366	20.38414616	120.32032431960096	20.38414616	100.752985236759	20.38414616	156.22666894228405	20.38414616	47.25837903167269	20.38414616	111.63678100947166	20.38414616	101.20785512402645
20.42761192	66.03928518835843	20.42761192	109.81920235715796	20.42761192	49.392623672262005	20.42761192	110.59943563168144	20.42761192	68.90918100509009	20.42761192	116.24380038472103	20.42761192	84.73700715583973
20.47107768	43.984049194757915	20.47107768	80.3145177966914	20.47107768	59.02987394161772	20.47107768	116.97159337721041	20.47107768	74.56180363637543	20.47107768	93.84420696752389	20.47107768	61.26276074437183
20.51454344	78.92962081670058	20.51454344	73.8064227883703	20.51454344	45.6648018416019	20.51454344	87.34330300943202	20.51454344	53.216338142521295	20.51454344	91.43808139717206	20.51454344	15.78521811641977
20.5580092	55.8759985938749	20.5580092	86.29506833171462	20.5580092	42.297473340819295	20.5580092	105.71472284247375	20.5580092	35.87287321989572	20.5580092	43.02550623991468	20.5580092	13.304482329345689
20.60147496	59.82318106596938	20.60147496	23.780604213662343	20.60147496	38.92795456427865	20.60147496	65.08600862513504	20.60147496	69.53149502282179	20.60147496	87.60656596364609	20.60147496	43.82065723833503
20.64494072	36.77116677267256	20.64494072	52.26317896712561	20.64494072	58.55631177808408	20.64494072	83.45731349711514	20.64494072	26.192287144951138	20.64494072	89.18134691211165	20.64494072	45.333847463800254
20.68840648	24.719954253672938	20.68840648	74.74293981371437	20.68840648	35.18261137342796	20.68840648	47.82878795827946	20.68840648	51.855330595515284	20.68840648	56.749937278669705	20.68840648	53.84415835898827
20.73187224	47.66954204865897	20.73187224	79.22003261856725	20.73187224	42.80691985244647	20.73187224	72.20057982349044	20.73187224	40.520703790478024	20.73187224	59.3124270795179	20.73187224	41.351695976976686
20.775338	5.6199286973190965	20.775338	41.69460184657936	20.775338	65.42930381261993	20.775338	44.5728341928052	20.775338	40.188482529718044	20.775338	49.86890812646564	20.775338	17.856567038455893
20.81880376	33.57111273934191	20.81880376	66.16679051350792	20.81880376	73.04982993268658	20.81880376	20.94569342167324	20.81880376	38.85873999050966	20.81880376	71.41947399930908	20.81880376	28.35887889860888
20.86226952	53.523092714415895	20.86226952	44.63674014825364	20.86226952	17.668564957741353	20.86226952	14.31929708647749	20.86226952	93.53154671401865	20.86226952	84.9642200176659	20.86226952	9.858739514602263
20.90573528	55.47586716222946	20.90573528	40.104590750019895	20.90573528	42.285575685382526	20.90573528	18.693781961716923	20.90573528	26.206970594592008	20.90573528	77.50324321244082	20.90573528	31.356257413048212
20.94920104	75.42943462247126	20.94920104	40.570480750594186	20.94920104	49.900928951683625	20.94920104	39.0692819916012	20.94920104	48.88507687882668	20.94920104	66.0366422968273	20.94920104	38.85154165711711
20.9926668	17.383793634829658	20.9926668	41.03454697988917	20.9926668	34.51469161739823	20.9926668	51.44592827608085	20.9926668	57.565928154393646	20.9926668	55.564517636879856	20.9926668	41.34470181394127
21.03613256	49.33894273899318	21.03613256	47.49692462682714	21.03613256	60.126930554863236	21.03613256	29.82384903685397	21.03613256	67.24958435003794	21.03613256	65.08697122174638	21.03613256	26.835847922018644
21.07959832	37.29488047465031	21.07959832	44.95774721000333	21.07959832	24.737712634029037	21.07959832	-1.7968303826337433	21.07959832	22.93610273604429	21.07959832	67.604106633371	21.07959832	34.32509045879115
21.12306408	40.25160538148961	21.12306408	100.41714654508968	21.12306408	55.347104710003066	21.12306408	48.584012453008654	21.12306408	57.62553791911489	21.12306408	75.11602901590962	21.12306408	45.812540307640944
